ID,ID_nm,CODE,SD_nm_rev,ADD,SGG_cd_rev,SGG_nm_rev,HEMD_cd,HEMD_cd2,HEMD_nm,BEMD_cd,BEMD_nm,WGS_X_rev,WGS_Y_rev,yr_2001,yr_2002,yr_2003,yr_2004,yr_2005,yr_2006,yr_2007,yr_2008,yr_2009,yr_2010,yr_2011,yr_2012,yr_2013,yr_2014,yr_2015,yr_2016,yr_2017,yr_2018,yr_2019,yr_2020
336461,,A,전남,전남 영광군 영광읍 물무로2길 61,36440,영광군,4687025000,3644011,영광읍,4687025021,영광읍 무령리,126.5119336,35.2780213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
336462,,D,전남,전남 영광군 낙월면 영외리 산 118,36440,영광군,4687038000,3644038,낙월면,4687038027,낙월면 영외리,126.0207,35.336338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
336471,,A,전남,전남 장흥군 장흥읍 흥성로 23,36380,장흥군,4680025000,3638011,장흥읍,4680025037,장흥읍 건산리,126.9066171,34.6744032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
336481,,A,전남,전남 진도군 진도읍 진도대로 7195,36470,진도군,4690025000,3647011,진도읍,4690025021,진도읍 동외리,126.2689182,34.4795461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
336491,,A,전남,전남 완도군 신지면 신지로 567,36460,완도군,4689032000,3646032,신지면,4689032022,신지면 대곡리,126.8284136,34.3343907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
336501,,A,전남,전남 함평군 함평읍 중앙길 39,36430,함평군,4686025000,3643011,함평읍,4686025023,함평읍 내교리,126.522628,35.062021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
336511,,A,전남,전남 고흥군 고흥읍 남계리 837-3,36350,고흥군,4677025000,3635011,고흥읍,4677025026,고흥읍 남계리,127.2806934,34.6062281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
336521,,A,전남,전남 신안군 안좌면 중부로 860,36480,신안군,4691040000,3648040,안좌면,4691040044,안좌면 읍동리,126.12612,34.75554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
336522,,D,전남,전남 신안군 흑산면 홍도1길 51-3,36480,신안군,4691036000,3648036,흑산면,4691036029,흑산면 홍도리,125.1919744,34.6852579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
336523,,D,전남,전남 신안군 흑산면 가거도리 산 4,36480,신안군,4691036000,3648036,흑산면,4691036032,흑산면 가거도리,125.0989,34.0949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
336531,이전,A,전남,전남 무안군 무안읍 성내1길 2,36420,무안군,4684025000,3642011,무안읍,4684025021,무안읍 성내리,126.4762932,34.9904304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
336541,이전,A,전남,전남 강진군 강진읍 동성리 501-14,36390,강진군,4681025000,3639011,강진읍,4681025021,강진읍 동성리,126.77115,34.6444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
336551,,A,전남,전남 곡성군 곡성읍 학정3길 6,36320,곡성군,4672025000,3632011,곡성읍,4672025022,곡성읍 학정리,127.2899,35.2833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
336561,,A,전남,전남 구례군 구례읍 동편제길 30,36330,구례군,4673025000,3633011,구례읍,4673025023,구례읍 백련리,127.4611173,35.2159159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
336571,,A,전남,전남 보성군 벌교읍 체육공원길 35,36360,보성군,4678025300,3636012,벌교읍,4678025321,벌교읍 벌교리,127.3475785,34.8417651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
336901,이전,C,전남,전남 영암군 삼호읍 용당리 2169-1,36410,영암군,4683025300,3641012,삼호읍,4683025329,삼호읍 용당리,126.3922152,34.7717133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
336902,,C,전남,전남 광양시 컨부두로 316,36060,광양시,4623051500,3606051,골약동,4623010200,황길동,127.6676621,34.9076064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
336903,,C,전남,전남 여수시 여객선터미널길 17,36020,여수시,4613057000,3602053,중앙동,4613010800,교동,127.7325855,34.73881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
339111,,A,제주,제주 제주시 광양9길 10 시청별관 3층 옥상,39010,제주시,5011054000,3901054,이도2동,5011010400,이도이동,126.531444,33.4997611,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
339112,,A,제주,제주 제주시 문연로 30,39010,제주시,5011065000,3901065,연동,5011013700,연동,126.5004687,33.4887967,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
339121,,A,제주,제주 서귀포시 태평로439번길 17,39020,서귀포시,5013052000,3902052,정방동,5013010100,서귀동,126.565163,33.2462591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
339121,이전,A,제주,제주 서귀포시 동홍로 31,39020,서귀포시,5013057000,3902057,동홍동,5013010500,동홍동,126.5670899,33.2511409,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
339122,,A,제주,제주 서귀포시 성산읍 일주동로 4120번길 7,39020,서귀포시,5013025900,3902013,성산읍,5013025922,성산읍 오조리,126.9096902,33.460245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
339123,,A,제주,제주 서귀포시 남원읍 남한로 67,39020,서귀포시,5013025300,3902012,남원읍,5013025321,남원읍 남원리,126.7148829,33.284268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
339131,,A,제주,제주 서귀포시 대정읍 동일하모로149번길 21-8,39020,서귀포시,5013025000,3902011,대정읍,5013025022,대정읍 하모리,126.2475766,33.2278185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
339211,,B,제주,제주 제주시 노형동 918번지 ,39010,제주시,5011066000,3901066,노형동,5011012200,노형동,126.4801206,33.485799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
339312,,D,제주,제주 제주시 한경면 고산리 3762,39010,제주시,5011031000,3901031,한경면,5011031023,한경면 고산리,126.1628663,33.2938776,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
422113,,B,대구,대구 중구 남산2동 937-1,22010,중구,2711065000,2201065,남산2동,2711015600,남산동,128.5915347,35.865402,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
422114,폐쇄,A,대구,대구 중구 달성로 22길 30,22010,중구,2711058500,2201061,성내3동,2711013000,수창동,128.5840603,35.8744337,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
422115,,A,대구,대구 수성구 무학로 209 ,22060,수성구,2726065100,2206067,지산1동,2726011200,지산동,128.631563,35.8304524,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
422121,,A,대구,대구 동구 안심로 49길 70,22020,동구,2714074700,2202077,안심4동,2714011500,서호동,128.7110111,35.8691077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
422121,,A,대구,대구 동구 율하동로 23길 66,22020,동구,2714072000,2202073,안심1동,2714011800,율하동,128.6952857,35.8714981,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
422132,,A,대구,대구 서구 국채보상로 135,22030,서구,2717067500,2203066,상중이동,2717010600,이현동,128.5453228,35.8696045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
422133,,B,대구,대구 서구 통학로 217,22030,서구,2717064000,2203062,평리3동,2717010300,평리동,128.5622515,35.88018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
422141,,A,대구,대구 남구 성당로 30길 55 성명초등학교 옥상,22040,남구,2720059000,2204059,대명4동,2720010300,대명동,128.5710735,35.8455548,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
422153,,A,대구,대구 북구 3공단로 14길 31 삼영초등학교 옥상,22050,북구,2723079000,2205081,노원동,2723010900,노원동3가,128.562893,35.8941564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
422154,,A,대구,대구 동구 아양로37길 92,22020,동구,2714054100,2202055,신암5동,2714010100,신암동,128.6330525,35.8897512,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
422154,,A,대구,대구 북구 동북로52길 7,22050,북구,2723067100,2205065,복현1동,2723011200,복현동,128.6185738,35.8937654,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422155,,A,대구,대구 북구 칠곡중앙대로52길 56 ,22050,북구,2723073500,2205074,태전2동,2723012600,태전동,128.5506648,35.9230371,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
422161,,A,대구,대구 수성구 국채보상로 1000 동원초등학교 옥상,22060,수성구,2726056000,2206056,만촌2동,2726010200,만촌동,128.6399667,35.865289,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
422171,,A,대구,대구 달서구 성서공단로11길 32,22070,달서구,2729058500,2207061,신당동,2729010500,호림동,128.4887425,35.8380492,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
422171,,A,대구,대구 달서구 갈산동 971,22070,달서구,2729057700,2207074,이곡2동,2729010600,갈산동,128.5066908,35.8371096,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
422201,,A,대구,대구 달성군 유가읍 봉리 597-1,22310,달성군,2771025900,2231014,유가읍,2771025924,유가읍 봉리,128.4586112,35.6953058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
422201,,A,대구,대구 달성군 현풍읍 부리 248,22310,달성군,2771026500,2231016,현풍읍,2771026523,현풍읍 부리,128.4422408,35.7001983,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
422202,,B,대구,대구 달서구 이곡동 1258-2 이곡1동 주민센터 옆,22070,달서구,2729057600,2207060,이곡1동,2729010800,이곡동,128.5115301,35.8512309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
422203,,A,대구,대구 수성구 노변공원로 52 노변초등학교,22060,수성구,2726068000,2206072,고산2동,2726011400,시지동,128.697558,35.8376225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
422204,,A,대구,대구 달서구 월배로 131 월배초등학교,22070,달서구,2729061500,2207064,진천동,2729011700,진천동,128.5287157,35.8167079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
422205,,A,대구,대구 달성군 매곡로12길 37 다사읍주민자치센터,22310,달성군,2771025600,2231013,다사읍,2771025628,다사읍 매곡리,128.4573047,35.8648162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
422206,,A,대구,대구 달서구 구마로 26길 62 본동행정복지센터 옥상,22070,달서구,2729065000,2207071,본동,2729012400,본동,128.5410421,35.8344452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
437112,,A,경북,경북 포항시 장흥동 1821,37011,포항시 남구,4711157000,3701157,제철동,4711111100,장흥동,129.3744899,35.9801138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
437112,,A,경북,경북 포항시 남구 대송로 111,37011,포항시 남구,4711157000,3701157,제철동,4711111100,장흥동,129.3667247,35.9921259,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
437113,,A,경북,경북 포항시 북구 삼흥로 98,37012,포항시 북구,4711370000,3701265,장량동,4711312100,장성동,129.3804591,36.0706277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
437113,,A,경북,경북 포항시 북구 죽도로40번길 18,37012,포항시 북구,4711365500,3701268,죽도동,4711311600,죽도동,129.3640267,36.0318558,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
437114,,A,경북,경북 포항시 남구 대해로 138 상대동 주민센터,37011,포항시 남구,4711152500,3701160,상대동,4711110200,대도동,129.3658543,36.0188213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
437115,이전,A,경북,경북 포항시 남구 대송면 장동홍계길19 대송면사무소 옥상,37011,포항시 남구,4711131000,3701131,대송면,4711131026,대송면 송동리,129.3599851,35.9683918,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
437116,,A,경북,경북 경북 포항시 남구 대송면 옥명리 526,37011,포항시 남구,4711131000,3701131,대송면,4711131028,대송면 옥명리,129.3767884,35.9630631,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
437117,이전,A,경북,경북 포항시 남구 축항로 55,37011,포항시 남구,4711155000,3701155,송도동,4711110400,송도동,129.3747578,36.030048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
437118,,A,경북,경북 포항시 남구 오천읍 냉천로320번길 4-11,37011,포항시 남구,4711125600,3701113,오천읍,4711125621,오천읍 원리,129.4086268,35.9668213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
437119,,A,경북,경북 포항시 남구 신항로 10,37011,포항시 남구,4711156000,3701156,청림동,4711110500,청림동,129.4056318,35.997354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
437122,,A,경북,경북 경주시 금성로 370 성건동 주민센터 옥상,37020,경주시,4713055000,3702055,성건동,4713010800,성건동,129.2073528,35.8508056,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
437123,이전,A,경북,경북 경주시 경감로 587-18  스마트미디어센터 지상,37020,경주시,4713066000,3702067,보덕동,4713013500,천군동,129.2872808,35.835781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
437124,,A,경북,경북 경주시 안강읍 비화동길 9-40,37020,경주시,4713025300,3702012,안강읍,4713025333,안강읍 안강리,129.227026,35.9907612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
437125,,A,경북,경북 경주시 외동읍 입실로3길 31 외동보건지소 옥상,37020,경주시,4713025900,3702014,외동읍,4713025921,외동읍 입실리,129.3235399,35.7156624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
437131,,A,경북,경북 김천시 운동장길1,37030,김천시,4715057500,3703056,대신동,4715011000,삼락동,128.0865743,36.143115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
437131,,A,경북,경북 김천시 시청1길 1 김천시청,37030,김천시,4715057500,3703056,대신동,4715010800,신음동,128.1132493,36.1396859,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
437131,,A,경북,경북 김천시 평화동 320-16,37030,김천시,4715053600,3703061,평화남산동,4715010500,평화동,128.1136136,36.1226061,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
437132,,A,경북,경북 김천시 공단2길 30-22,37030,김천시,4715057500,3703056,대신동,4715011700,대광동,128.1372467,36.1440591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
437133,,A,경북,경북 김천시 혁신4로 21,37030,김천시,4715064000,3703062,율곡동,4715012000,율곡동,128.1836872,36.1214376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
437141,,A,경북,경북 안동시 퇴계로 115 안동시청 경민관 옥상,37040,안동시,4717052000,3704052,명륜동,4717010400,명륜동,128.728249,36.5683891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
437141,,A,경북,경북 안동시 경동로 643 안동초등학교 옥상,37040,안동시,4717051000,3704051,중구동,4717011600,남문동,128.7281651,36.564208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
437151,이전,A,경북,경북 구미시 산호대로 239 근로자종합복지회관 옥상,37050,구미시,4719062200,,공단2동,4719011300,공단동,128.3840347,36.1050821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
437152,,A,경북,경북 구미시 구미중앙로24 ,37050,구미시,4719053000,,원평2동,4719010100,원평동,128.3257979,36.1307882,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
437153,,A,경북,경북 구미시 경은로 85 구미시립도서관 옥상,37050,구미시,4719058200,3705059,형곡1동,4719010900,형곡동,128.3357368,36.1140058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
437154,,A,경북,경북 구미시 산동면 첨단기업1로 17,37050,구미시,4719035000,,산동면,4719025626,산동읍 봉산리,128.4404419,36.1423095,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
437161,폐쇄,A,경북,경북 영주시 가흥동 산45-7 시립도서관,37060,영주시,4721063000,3706063,가흥2동,4721010500,가흥동,128.6120068,36.8205562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
437161,폐쇄,A,경북,경북 영주시 대학로 22,37060,영주시,4721060000,3706060,휴천2동,4721010400,휴천동,128.6218081,36.8100517,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
437171,,A,경북,경북 경산시 남매로 158,37100,경산시,4729056000,3710052,동부동,4729011700,중방동,128.743278,35.8251086,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
437181,,A,경북,경북 상주시 북천로 63,37080,상주시,4725053000,3708053,북문동,4725013300,만산동,128.1577653,36.4289247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
437191,,A,경북,경북 칠곡군 왜관읍 관문로1길 30,37390,칠곡군,4785025000,3739011,왜관읍,4785025023,왜관읍 매원리,128.4176154,35.990532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
437201,,A,경북,경북 영덕군 영덕읍 화개리 257-6 영덕군민운동장 옆,37350,영덕군,4777025000,3735011,영덕읍,4777025022,영덕읍 화개리,129.3636182,36.4202149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
437202,,C,경북,경북 영덕군 강구면 강구리 167 강구대게축구장 ,37350,영덕군,4777031000,3735031,강구면,4777031031,강구면 강구리,129.388802,36.3635472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
437203,,A,경북,경북 영덕군 영해면 예주3길 7 영해면행정복지센터 옥상,37350,영덕군,4777036000,3735036,영해면,4777036030,영해면 성내리,129.4071275,36.5374916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
437211,,A,경북,경북 문경시 시청2길 45 모전도서관 옥상,37090,문경시,4728061000,3709061,점촌5동,4728011000,모전동,128.1860797,36.586672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
437221,,A,경북,경북 성주군 성주읍 성주로 3258 별고을교육원,37380,성주군,4784025000,3738011,성주읍,4784025024,성주읍 성산리,128.2902172,35.9174235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
437371,,C,경북,경북 영덕군 지품면 신안리 산6-1,37350,영덕군,4777034000,3735034,지품면,4777034052,지품면 신안리,129.286982,36.4479748,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
437401,,C,경북,경북 영천시 화북면 천문로 2304-21,37070,영천시,4723034000,3707034,화북면,4723034021,화북면 자천리,128.9279641,36.1129194,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
437402,,A,경북,경북 영천시 시청로 23,37070,영천시,4723052000,3707052,중앙동,4723010500,문외동,128.9375753,35.9727964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
437411,,C,경북,경북 의성군 안계면 위양리 111,37320,의성군,4773043000,3732043,안계면,4773043032,안계면 위양리,128.4564362,36.3688277,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
437412,,A,경북,경북 의성군 의성읍 군청길 31,37320,의성군,4773025000,3732011,의성읍,4773025021,의성읍 후죽리,128.6973,36.35295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
437421,이전,A,경북,경북 울진군 울진읍 읍내10길 19 울진읍사무소 옥상,37420,울진군,4793025000,3742011,울진읍,4793025021,울진읍 읍내리,129.4028729,36.9973465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
437431,,A,경북,경북 봉화군 석포면 석포로1길 55  석포면사무소 앞,37410,봉화군,4792039000,3741036,석포면,4792039021,석포면 석포리,129.0653676,37.0486149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
437541,,D,경북,경북 울릉군 서면 태하등대길 188,37430,울릉군,4794031000,3743031,서면,4794031026,서면 태하리,130.7980248,37.5181329,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
437542,,A,경북,경북 울릉군 울릉읍 도동2길 65,37430,울릉군,4794025000,3743011,울릉읍,4794025024,울릉읍 도동리,130.9054456,37.4842172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
437551,,A,경북,경북 고령군 대가야읍 성산로 46 ,37370,고령군,4783025300,3737012,대가야읍,4783025324,대가야읍 장기리,128.2862346,35.7280444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
437561,,A,경북,경북 군위군 군위읍 군청로 158,37310,군위군,4772025000,3731011,군위읍,4772025021,군위읍 동부리,128.574422,36.2374567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
437571,,A,경북,경북 영양군 영양읍 군청길 37,37340,영양군,4776025000,3734011,영양읍,4776025022,영양읍 서부리,129.1123022,36.6670585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
437581,,A,경북,경북 예천군 호명면 행복7길 25-4 예천군통합관제센터 옥상,37400,예천군,4790036000,3740036,호명면,4790036046,호명면 산합리,128.4732445,36.5767846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
437591,,A,경북,경북 청도군 화양읍 도주관로 159 화양읍사무소 옥상,37360,청도군,4782025000,3736011,화양읍,4782025021,화양읍 동상리,128.706157,35.6496451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
437901,,C,경북,경북 포항시 남구 신항로 99-98 제4부두 인근,37011,포항시 남구,4711156000,3701156,청림동,4711110500,청림동,129.41491,36.00602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
525111,,A,대전,대전 대덕구 대전로 1331번길 75 태아산업 옥상,25050,대덕구,3023052500,2505053,회덕동,3023010300,읍내동,127.4176584,36.3721917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
525112,,A,대전,대전 대덕구 문평동로18번길 34  문평119안전센터 옥상,25050,대덕구,3023058000,2505061,목상동,3023011300,문평동,127.4047293,36.4469486,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
525121,,A,대전,대전 중구 보문로20번길 38  문창동 주민센터 옥상,25020,중구,3014060500,2502056,문창동,3014010600,문창동,127.4379199,36.3162222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
525141,,A,대전,대전 유성구 대학로 407  보건환경연구원 옥상,25040,유성구,3020054000,2504054,온천2동,3020012400,구성동,127.3738479,36.3724568,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
525142,이전,A,대전,대전 유성구 노은동로87번길 89,25040,유성구,3020054600,2504059,노은1동,3020011900,노은동,127.3184197,36.368197,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
525143,,A,대전,대전 유성구 도안대로 398,25040,유성구,3020061000,2504065,원신흥동,3020011500,상대동,127.3351806,36.3366669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
525144,,A,대전,대전 유성구 관평동 771,25040,유성구,3020060000,2504063,관평동,3020014600,관평동,127.3947169,36.4247731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
525151,,B,대전,대전 중구 중앙로 58 선화센트럴뷰 아파트 건너편,25020,중구,3014057500,2502055,대흥동,3014010500,대흥동,127.4184,36.3237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
525161,,A,대전,대전 동구 계족로368번길 70,25010,동구,3011066500,2501079,성남동,3011011600,성남동,127.4374936,36.3445464,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
525162,,A,대전,대전 동구 동구청로 36 대전남부여성가족원 옆,25010,동구,3011074000,2501075,산내동,3011013900,대성동,127.4602234,36.3020671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
525171,,A,대전,대전 서구 정림동로 10  ,25030,서구,3017053500,2503054,정림동,3017010400,정림동,127.3667197,36.3045105,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
525172,,A,대전,대전 서구 둔산서로 84  근로자종합복지회관 3층,25030,서구,3017064000,2503060,둔산2동,3017011200,둔산동,127.383475,36.3542928,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
525173,,B,대전,대전 서구 월평동 160-5 월평자동차종합시장 입구,25030,서구,3017058600,2503066,월평1동,3017011300,월평동,127.35477,36.351,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
533112,,A,충북,충북 청주시 흥덕구 직지대로 393,33043,청주시 흥덕구,4311375600,3304356,봉명2.송정동,4311311600,송정동,127.4368063,36.6447051,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
533113,,A,충북,충북 청주시 청원구 사뜸로 61번길 88-14,33044,청주시 청원구,4311454000,3304455,율량.사천동,4311410400,사천동,127.4749407,36.6663009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
533113,,A,충북,충북 청주시 청원구 내덕로 45,33044,청주시 청원구,4311452000,3304453,내덕1동,4311111400,내덕동,127.48555,36.6585,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
533114,,A,충북,충북 청주시 상당구 용담동 154-11,33041,청주시 상당구,4311169000,3304156,용담.명암.산성동,4311112100,용담동,127.5038192,36.6357747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
533114,,A,충북,충북 청주시 상당구 상당로82,33041,청주시 상당구,4311154500,3304152,성안동,4311110700,문화동,127.491396,36.6357223,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
533115,,A,충북,충북 청주시 상당구 중흥로 29,33041,청주시 상당구,4311172000,3304157,용암1동,4311112400,용암동,127.5012646,36.6087819,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
533116,,B,충북,충북 청주시 흥덕구 복대동 111 산단육거리 교차점 광장,33043,청주시 흥덕구,4311374100,3304352,복대1동,4311311400,복대동,127.4472,36.6347,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
534111,,A,충남,충남 천안시 동남구 복자1길 24,34011,천안시 동남구,4413152000,3401152,문성동,4413110200,성황동,127.1521278,36.8142241,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
